;Fecha y hora;CO;NO;NO2;NOX;O3;PM10;PM2.5;PRS;RAINF;RH;SO2;SR;TOUT;WSR;WDR
2044;2023-03-27 05:00:00;2.43;3.5;16.3;19.9;8.0;63.0;41.87;708.2;0.0;77.0;2.9;0.0;21.5;4.1;36.0
2045;2023-03-27 06:00:00;2.46;2.6;13.4;16.3;8.0;68.0;42.15;708.4;0.0;78.0;;0.0;21.13;2.0;357.0
2046;2023-03-27 07:00:00;2.57;4.9;14.9;20.0;6.0;61.0;42.91;708.7;0.0;79.0;;0.004;20.91;2.5;230.0
2047;2023-03-27 08:00:00;2.62;16.4;28.7;45.2;6.0;66.0;52.58;709.1;0.0;62.0;3.4;0.052;21.57;4.5;208.0
2048;2023-03-27 09:00:00;2.93;26.4;24.8;51.3;4.0;100.0;54.03;709.6;0.0;70.0;3.3;0.066;22.28;5.9;69.0
2049;2023-03-27 10:00:00;2.73;12.2;19.8;32.3;10.0;70.0;50.25;710.0;0.0;73.0;3.2;0.205;22.27;8.6;71.0
2050;2023-03-27 11:00:00;2.5;7.0;19.4;26.6;12.0;16.0;;710.3;0.0;67.0;4.0;0.378;22.97;10.1;62.0
2051;2023-03-27 12:00:00;2.83;10.9;19.3;30.4;22.0;;47.39;710.2;0.0;59.0;5.0;0.72;24.66;9.1;47.0
2052;2023-03-27 13:00:00;2.85;4.5;11.0;15.7;39.0;130.0;42.3;709.6;0.0;53.0;5.0;0.945;26.18;10.9;55.0
2053;2023-03-27 14:00:00;2.83;3.5;9.2;12.9;47.0;67.0;42.3;709.0;0.0;49.0;4.3;0.791;27.24;11.7;51.0
2054;2023-03-27 15:00:00;2.79;3.5;8.2;12.0;43.0;75.0;40.39;708.5;0.0;47.0;4.1;0.709;27.97;13.5;49.0
2055;2023-03-27 16:00:00;2.78;4.2;8.3;12.8;35.0;66.0;33.06;708.1;0.0;42.0;4.0;0.628;28.9;14.3;51.0
2056;2023-03-27 17:00:00;2.81;3.8;7.9;12.0;33.0;68.0;31.58;708.0;0.0;39.0;3.7;0.371;29.19;14.5;69.0
2057;2023-03-27 18:00:00;2.84;3.5;9.3;13.0;31.0;60.0;32.6;708.3;0.0;39.0;3.4;0.105;28.79;13.3;78.0
2058;2023-03-27 19:00:00;2.89;3.0;12.7;15.9;26.0;65.0;33.14;708.7;0.0;41.0;3.2;0.022;27.85;11.5;81.0
2059;2023-03-27 20:00:00;2.85;2.8;11.9;14.9;24.0;66.0;33.58;709.5;0.0;43.0;3.0;0.0;27.28;10.5;72.0
2060;2023-03-27 21:00:00;2.84;2.9;11.9;14.9;22.0;59.0;35.62;710.0;0.0;45.0;3.1;0.0;26.81;11.0;70.0
2061;2023-03-27 22:00:00;2.8;2.5;9.3;12.0;23.0;65.0;33.32;710.6;0.0;48.0;3.1;0.0;26.2;10.4;71.0
2062;2023-03-27 23:00:00;2.88;2.6;13.0;15.8;17.0;54.0;37.34;711.0;0.0;55.0;3.0;0.0;25.09;8.5;66.0
2063;2023-03-28 00:00:00;2.86;2.4;8.9;11.6;17.0;71.0;37.59;711.0;0.0;61.0;3.0;0.0;24.4;9.5;62.0
2064;2023-03-28 01:00:00;2.81;2.4;6.2;8.8;17.0;64.0;38.8;711.0;0.0;66.0;2.7;0.0;23.94;9.7;56.0
2065;2023-03-28 02:00:00;2.81;;4.9;7.5;;63.0;46.95;711.1;0.0;68.0;2.8;0.0;23.69;9.3;57.0
2066;2023-03-28 03:00:00;2.81;;4.5;7.1;16.0;76.0;46.27;711.3;0.0;70.0;2.8;0.0;23.28;9.2;62.0
2067;2023-03-28 04:00:00;2.81;;4.2;6.8;16.0;77.0;39.27;711.5;0.0;73.0;;0.0;22.83;8.3;59.0
2068;2023-03-28 05:00:00;2.8;2.3;4.0;6.5;15.0;64.0;37.55;711.6;0.0;74.0;2.7;0.0;22.63;8.2;66.0
2069;2023-03-28 06:00:00;2.82;2.4;5.6;8.1;14.0;68.0;37.88;711.8;0.0;75.0;2.7;0.0;22.31;6.5;58.0
2070;2023-03-28 07:00:00;2.9;3.9;11.9;16.0;9.0;61.0;40.78;712.2;0.0;76.0;;0.002;22.27;8.1;49.0
2071;2023-03-28 08:00:00;3.06;8.2;14.6;23.0;5.0;69.0;41.4;712.9;0.0;76.0;2.8;0.044;22.07;10.8;65.0
2072;2023-03-28 09:00:00;3.05;7.3;12.7;20.2;8.0;78.0;30.85;713.7;0.0;77.0;2.7;0.086;22.02;10.4;72.0
2073;2023-03-28 10:00:00;3.07;7.0;12.4;19.6;9.0;60.0;27.67;713.9;0.0;76.0;2.8;0.121;22.24;10.2;87.0
2074;2023-03-28 11:00:00;3.0;4.8;11.1;16.1;12.0;61.0;25.17;714.2;0.0;77.0;2.7;0.069;21.94;10.0;92.0
2075;2023-03-28 12:00:00;3.07;6.1;13.6;19.9;11.0;45.0;28.4;714.3;0.0;81.0;2.7;0.105;21.2;7.2;126.0
2076;2023-03-28 13:00:00;3.07;4.9;12.4;17.5;18.0;57.0;19.04;714.6;0.0;78.0;;0.072;19.83;13.7;19.0
2077;2023-03-28 14:00:00;3.03;3.9;12.7;16.9;22.0;48.0;20.18;715.1;0.0;73.0;2.8;0.04;17.8;9.8;7.0
2078;2023-03-28 15:00:00;2.92;3.5;12.2;16.0;24.0;77.0;19.69;715.0;0.0;70.0;3.0;0.033;16.8;9.5;29.0
2079;2023-03-28 16:00:00;2.92;4.1;16.1;20.4;21.0;54.0;17.43;715.3;0.0;74.0;3.0;0.036;15.58;7.0;25.0
2080;2023-03-28 17:00:00;2.84;4.1;15.6;19.9;21.0;42.0;12.38;715.9;0.0;77.0;;0.021;13.33;11.5;42.0
2081;2023-03-28 18:00:00;3.02;5.0;24.6;29.8;13.0;35.0;16.29;716.8;0.0;80.0;;0.011;12.51;9.4;74.0
2082;2023-03-28 19:00:00;2.92;3.6;17.6;21.4;23.0;35.0;18.56;717.4;0.0;81.0;2.9;0.003;11.91;10.2;56.0
2083;2023-03-28 20:00:00;2.88;2.8;16.4;19.4;24.0;29.0;19.74;717.5;0.0;80.0;2.9;0.0;11.45;8.7;37.0
2084;2023-03-28 21:00:00;2.9;3.1;20.2;23.5;23.0;31.0;20.92;717.7;0.0;78.0;3.0;0.0;11.2;8.8;40.0
2085;2023-03-28 22:00:00;3.04;2.5;17.9;20.6;27.0;36.0;22.82;717.8;0.0;78.0;3.3;0.0;11.15;6.8;47.0
2086;2023-03-28 23:00:00;2.93;2.5;17.1;19.7;27.0;40.0;23.8;717.6;0.0;79.0;3.2;0.0;11.0;6.1;29.0
2087;2023-03-29 00:00:00;3.2;2.4;18.8;21.4;25.0;39.0;30.01;717.1;0.0;80.0;3.2;0.0;11.15;5.2;18.0
2088;2023-03-29 01:00:00;3.12;2.4;15.7;18.3;26.0;43.0;29.64;716.9;0.0;80.0;3.9;0.0;11.55;5.5;6.0
2089;2023-03-29 02:00:00;2.94;;13.9;16.5;29.0;41.0;29.53;716.3;0.0;81.0;3.3;0.0;11.68;4.4;25.0
2090;2023-03-29 03:00:00;2.78;;13.2;15.8;32.0;43.0;24.91;715.5;0.0;81.0;3.2;0.0;11.65;5.6;54.0
2091;2023-03-29 04:00:00;2.8;2.5;19.5;22.2;24.0;48.0;31.12;714.9;0.0;78.0;3.3;0.0;11.9;6.1;21.0
2092;2023-03-29 05:00:00;2.87;2.4;16.5;19.1;27.0;50.0;30.18;714.3;0.0;74.0;3.2;0.0;12.18;6.3;35.0
2093;2023-03-29 06:00:00;2.86;2.5;18.8;21.5;24.0;49.0;34.44;714.5;0.0;74.0;3.2;0.0;12.13;6.6;10.0
2094;2023-03-29 07:00:00;2.9;2.7;22.5;25.4;20.0;57.0;39.63;714.7;0.0;75.0;;0.001;12.03;3.9;58.0
2095;2023-03-29 08:00:00;2.95;5.0;26.9;32.1;14.0;67.0;44.89;714.8;0.0;76.0;3.3;0.013;12.22;3.6;38.0
2096;2023-03-29 09:00:00;3.24;12.2;35.0;47.4;8.0;67.0;49.55;715.1;0.0;79.0;3.2;0.027;11.95;5.0;352.0
2097;2023-03-29 10:00:00;3.29;14.3;38.5;53.1;7.0;64.0;44.95;715.5;0.0;82.0;3.1;0.029;11.72;6.7;352.0
2098;2023-03-29 11:00:00;3.21;14.5;36.5;51.2;9.0;52.0;;715.5;0.0;83.0;3.2;0.048;11.5;6.5;20.0
2099;2023-03-29 12:00:00;3.17;11.2;32.2;43.6;13.0;65.0;51.91;715.2;0.0;84.0;3.7;0.08;11.65;6.2;68.0
2100;2023-03-29 13:00:00;3.15;7.6;27.9;35.8;18.0;55.0;38.08;714.8;0.0;85.0;3.5;0.101;11.86;6.2;78.0
2101;2023-03-29 14:00:00;3.16;7.1;27.2;34.6;23.0;45.0;33.21;714.1;0.0;85.0;3.2;0.125;12.26;4.9;65.0
2102;2023-03-29 15:00:00;3.15;5.5;27.1;32.8;25.0;39.0;32.81;713.5;0.0;85.0;3.2;0.094;12.51;6.6;86.0
2103;2023-03-29 16:00:00;3.13;5.4;25.8;31.3;26.0;41.0;31.94;713.0;0.0;82.0;3.1;0.088;13.06;9.3;69.0
2104;2023-03-29 17:00:00;3.12;4.6;22.6;27.4;24.0;47.0;22.48;712.7;0.0;82.0;3.0;0.038;12.97;9.6;54.0
2105;2023-03-29 18:00:00;3.16;4.9;25.2;30.3;17.0;39.0;22.06;712.5;0.0;82.0;3.0;0.016;12.83;9.2;51.0
2106;2023-03-29 19:00:00;3.15;4.6;24.1;28.9;17.0;47.0;19.46;712.7;0.0;81.0;2.9;0.004;12.85;10.3;56.0
2107;2023-03-29 20:00:00;3.09;3.4;23.3;26.8;16.0;43.0;19.55;712.9;0.0;82.0;3.0;0.0;12.57;7.3;33.0
2108;2023-03-29 21:00:00;3.03;3.8;20.3;24.4;17.0;37.0;19.52;713.2;0.0;82.0;2.9;0.0;12.53;6.8;44.0
2109;2023-03-29 22:00:00;3.04;3.0;22.2;25.4;15.0;37.0;20.44;713.2;0.0;82.0;2.8;0.0;12.59;5.5;47.0
2110;2023-03-29 23:00:00;2.97;2.6;17.0;19.8;16.0;37.0;15.74;713.1;0.0;81.0;2.9;0.0;12.7;3.5;63.0
2111;2023-03-30 00:00:00;2.95;2.5;16.7;19.3;16.0;33.0;18.98;712.8;0.0;81.0;2.8;0.0;12.57;5.1;35.0
2112;2023-03-30 01:00:00;2.91;2.5;14.2;16.8;18.0;34.0;21.98;712.5;0.0;82.0;2.8;0.0;12.37;3.0;354.0
2113;2023-03-30 02:00:00;2.94;3.2;24.8;28.2;9.0;29.0;;712.1;0.0;83.0;;0.0;12.34;2.7;323.0
2114;2023-03-30 03:00:00;3.01;2.8;27.4;30.4;6.0;36.0;34.47;711.6;0.0;83.0;2.7;0.0;12.37;2.0;281.0
2115;2023-03-30 04:00:00;3.02;2.8;24.5;27.6;6.0;32.0;;711.0;0.0;85.0;2.8;0.0;12.56;2.1;162.0
2116;2023-03-30 05:00:00;3.28;5.3;28.6;34.1;4.0;43.0;;711.1;0.0;85.0;2.9;0.0;12.61;3.5;24.0
2117;2023-03-30 06:00:00;3.23;5.0;26.6;31.8;4.0;57.0;49.52;710.7;0.0;86.0;2.9;0.0;12.8;2.7;122.0
2118;2023-03-30 07:00:00;3.21;8.6;26.3;35.0;4.0;56.0;45.75;710.8;0.0;85.0;3.0;0.001;13.1;2.4;9.0
2119;2023-03-30 08:00:00;3.49;39.4;28.4;68.0;;58.0;50.21;710.8;0.0;85.0;3.2;0.037;13.6;2.2;52.0
2120;2023-03-30 09:00:00;3.68;44.3;28.9;73.5;;80.0;51.33;711.0;0.0;85.0;3.2;0.065;14.1;4.8;69.0
2121;2023-03-30 10:00:00;3.56;36.2;29.7;66.2;7.0;84.0;55.44;711.1;0.0;80.0;3.1;0.158;15.13;4.0;63.0
2122;2023-03-30 11:00:00;3.65;35.7;33.5;69.4;9.0;76.0;61.47;711.0;0.0;73.0;3.2;0.246;16.2;4.4;56.0
2123;2023-03-30 12:00:00;3.5;36.0;36.6;72.9;9.0;89.0;69.19;710.6;0.0;69.0;3.6;0.24;17.07;4.0;32.0
2124;2023-03-30 13:00:00;3.48;30.8;36.7;67.7;13.0;97.0;78.06;710.1;0.0;66.0;3.6;0.381;17.8;5.3;23.0
2125;2023-03-30 14:00:00;3.4;17.1;30.0;47.2;23.0;111.0;73.15;709.6;0.0;63.0;3.7;0.515;18.86;8.3;69.0
2126;2023-03-30 15:00:00;3.33;10.1;27.7;38.0;29.0;86.0;68.88;709.1;0.0;63.0;3.6;0.421;19.25;8.3;48.0
2127;2023-03-30 16:00:00;3.28;11.0;32.7;43.9;26.0;100.0;62.22;708.7;0.0;62.0;4.0;0.306;19.87;6.6;20.0
2128;2023-03-30 17:00:00;3.3;12.1;33.9;46.2;18.0;89.0;46.45;708.4;0.0;64.0;4.3;0.184;20.08;7.7;32.0
2129;2023-03-30 18:00:00;3.37;11.4;36.6;48.1;14.0;92.0;46.98;708.4;0.0;66.0;5.4;0.11;19.96;6.2;28.0
2130;2023-03-30 19:00:00;3.4;8.2;37.8;46.2;10.0;93.0;42.42;708.6;0.0;68.0;4.9;0.031;19.53;6.1;17.0
2131;2023-03-30 20:00:00;3.63;4.9;37.5;42.6;8.0;96.0;44.38;708.9;0.0;70.0;4.3;0.0;19.12;4.4;336.0
2132;2023-03-30 21:00:00;4.07;12.9;36.9;50.0;4.0;93.0;48.82;709.3;0.0;72.0;4.0;0.0;18.63;2.5;221.0
2133;2023-03-30 22:00:00;3.87;16.7;37.7;54.6;3.0;93.0;51.38;709.6;0.0;74.0;3.7;0.0;18.37;2.4;231.0
2134;2023-03-30 23:00:00;3.95;29.1;35.7;65.0;3.0;97.0;56.51;709.6;0.0;75.0;3.6;0.0;18.11;2.2;233.0
2135;2023-03-31 00:00:00;3.94;30.5;34.0;64.8;3.0;105.0;57.92;709.6;0.0;75.0;3.5;0.0;18.11;2.4;241.0
2136;2023-03-31 01:00:00;3.96;34.1;31.2;65.5;;103.0;62.79;709.7;0.0;76.0;3.5;0.0;18.03;2.0;246.0
2137;2023-03-31 02:00:00;4.03;41.1;30.7;72.0;;100.0;55.42;709.5;0.0;76.0;3.4;0.0;18.42;2.8;217.0
2138;2023-03-31 03:00:00;3.8;24.9;29.6;54.7;;104.0;53.02;709.2;0.0;76.0;3.4;0.0;18.37;2.3;248.0
2139;2023-03-31 04:00:00;3.81;24.7;28.7;53.6;;91.0;53.73;709.1;0.0;77.0;;0.0;17.9;2.5;233.0
2140;2023-03-31 05:00:00;3.61;15.4;26.3;41.9;;87.0;59.65;709.1;0.0;78.0;3.3;0.0;17.46;2.5;229.0
2141;2023-03-31 06:00:00;3.46;12.5;22.4;35.2;;95.0;63.47;709.3;0.0;77.0;3.4;0.0;17.13;2.9;227.0
2142;2023-03-31 07:00:00;3.55;23.1;22.5;45.8;4.0;90.0;66.53;709.7;0.0;77.0;3.5;0.004;17.09;2.4;257.0
2143;2023-03-31 08:00:00;4.17;60.2;23.9;84.4;4.0;100.0;65.24;710.0;0.0;77.0;3.7;0.073;17.73;2.4;255.0
2144;2023-03-31 09:00:00;3.8;38.0;29.8;68.1;8.0;120.0;67.14;710.3;0.0;67.0;3.9;0.23;20.62;3.9;338.0
2145;2023-03-31 10:00:00;3.67;19.5;30.1;49.8;16.0;122.0;56.34;710.6;0.0;61.0;4.3;0.423;22.46;4.6;11.0
2146;2023-03-31 11:00:00;3.84;21.2;42.4;63.8;20.0;108.0;67.69;710.5;0.0;57.0;4.2;0.37;23.86;5.7;29.0
2147;2023-03-31 12:00:00;4.09;20.2;54.4;74.9;29.0;131.0;86.71;710.3;0.0;55.0;4.7;0.58;24.75;7.0;43.0
2148;2023-03-31 13:00:00;3.86;9.5;43.0;52.7;51.0;170.0;81.69;709.8;0.0;50.0;4.8;0.771;26.24;8.8;80.0
2149;2023-03-31 14:00:00;3.63;5.1;30.4;35.7;71.0;141.0;73.61;709.3;0.0;45.0;4.8;0.601;27.62;9.6;51.0
2150;2023-03-31 15:00:00;3.51;3.7;21.6;25.6;86.0;126.0;62.06;708.9;0.0;43.0;4.3;0.739;29.32;10.6;42.0
2151;2023-03-31 16:00:00;3.41;3.4;18.9;22.5;81.0;110.0;53.42;708.5;0.0;41.0;4.1;0.424;29.91;11.8;37.0
2152;2023-03-31 17:00:00;3.4;3.6;20.4;24.2;71.0;97.0;50.0;708.6;0.0;40.0;3.8;0.324;30.08;12.3;49.0
2153;2023-03-31 18:00:00;3.28;3.3;20.1;23.6;54.0;101.0;39.81;709.0;0.0;36.0;4.4;0.096;29.79;11.2;71.0
2154;2023-03-31 19:00:00;3.25;2.7;17.6;20.4;51.0;78.0;36.31;709.4;0.0;40.0;4.0;0.026;28.74;10.0;118.0
2155;2023-03-31 20:00:00;3.31;2.6;18.8;21.5;47.0;69.0;39.51;709.7;0.0;46.0;3.6;0.0;27.86;8.0;111.0
2156;2023-03-31 21:00:00;3.24;2.6;17.0;19.7;45.0;72.0;37.19;710.2;0.0;47.0;3.2;0.0;27.32;6.5;88.0
2157;2023-03-31 22:00:00;3.52;3.6;35.3;39.1;19.0;65.0;41.35;710.7;0.0;51.0;3.2;0.0;25.72;2.8;300.0
2158;2023-03-31 23:00:00;4.18;39.4;52.1;91.7;4.0;78.0;59.01;711.3;0.0;52.0;3.4;0.0;24.74;3.5;297.0
2159;2023-04-01 00:00:00;;;;;;;;;;;;0.0;;;
2160;2023-04-01 01:00:00;3.6;9.5;40.9;50.7;3.0;157.0;72.39;711.7;0.0;57.0;3.2;0.0;23.91;4.4;329.0
2161;2023-04-01 02:00:00;3.49;11.7;32.1;44.0;4.0;108.0;;711.7;0.0;64.0;3.1;0.0;22.82;3.1;13.0
2162;2023-04-01 03:00:00;3.19;2.9;17.6;20.6;8.0;98.0;;711.6;0.0;72.0;2.9;0.0;22.01;3.0;51.0
2163;2023-04-01 04:00:00;3.16;3.4;17.9;21.4;5.0;67.0;;711.6;0.0;76.0;2.8;0.0;21.26;2.4;34.0
2164;2023-04-01 05:00:00;3.17;8.8;20.0;29.1;3.0;60.0;;711.8;0.0;79.0;2.8;0.0;20.69;2.1;19.0
2165;2023-04-01 06:00:00;3.15;13.6;18.0;31.9;3.0;68.0;;712.2;0.0;80.0;2.9;0.0;20.45;1.8;226.0
2166;2023-04-01 07:00:00;3.22;32.1;17.0;49.3;3.0;75.0;;712.5;0.0;81.0;3.0;0.004;20.14;1.8;267.0
2167;2023-04-01 08:00:00;3.38;38.9;19.4;58.6;;79.0;;713.0;0.0;80.0;3.1;0.088;21.16;1.8;241.0
2168;2023-04-01 09:00:00;3.99;52.9;29.6;82.7;7.0;84.0;46.74;713.7;0.0;71.0;3.1;0.232;23.58;5.6;31.0
2169;2023-04-01 10:00:00;3.45;17.8;26.0;44.0;16.0;107.0;45.31;714.1;0.0;60.0;;0.472;24.86;9.0;56.0
2170;2023-04-01 11:00:00;3.08;5.7;11.0;16.9;30.0;98.0;31.62;714.3;0.0;51.0;4.2;0.311;25.59;10.3;21.0
2171;2023-04-01 12:00:00;2.98;4.1;8.3;12.7;31.0;89.0;26.53;714.1;0.0;54.0;3.7;0.24;25.33;11.9;16.0
2172;2023-04-01 13:00:00;3.05;4.9;10.9;16.1;32.0;68.0;28.82;713.6;0.0;54.0;3.4;0.39;26.02;12.0;55.0
2173;2023-04-01 14:00:00;3.07;3.8;9.8;13.8;39.0;66.0;37.82;712.9;0.0;55.0;3.2;0.333;25.92;12.1;75.0
2174;2023-04-01 15:00:00;3.04;3.5;9.0;12.8;31.0;66.0;33.03;712.2;0.0;54.0;3.3;0.159;25.77;12.5;89.0
2175;2023-04-01 16:00:00;3.0;3.1;7.6;10.9;30.0;54.0;38.21;711.8;0.0;55.0;3.1;0.116;25.53;10.1;127.0
2176;2023-04-01 17:00:00;3.01;3.1;6.9;10.2;28.0;57.0;34.6;711.5;0.0;56.0;3.2;0.146;25.36;10.0;126.0
2177;2023-04-01 18:00:00;3.0;2.9;7.6;10.7;24.0;50.0;29.83;711.4;0.0;57.0;3.0;0.055;24.96;12.2;125.0
2178;2023-04-01 19:00:00;3.01;2.5;7.6;10.4;25.0;49.0;28.16;711.6;0.0;58.0;3.1;0.006;24.59;10.3;112.0
2179;2023-04-01 20:00:00;3.05;2.6;9.5;12.3;22.0;51.0;29.74;711.8;0.0;60.0;3.1;0.0;24.3;9.6;93.0
2180;2023-04-01 21:00:00;3.04;2.5;9.0;11.7;22.0;48.0;29.78;712.1;0.0;59.0;3.0;0.0;24.3;7.1;98.0
2181;2023-04-01 22:00:00;3.02;2.4;8.4;11.0;23.0;50.0;29.56;712.4;0.0;59.0;2.9;0.0;24.36;8.6;93.0
2182;2023-04-01 23:00:00;3.02;2.4;7.5;10.1;22.0;50.0;30.14;712.5;0.0;61.0;2.9;0.0;24.13;7.9;98.0
2183;2023-04-02 00:00:00;3.01;2.4;6.3;8.9;20.0;51.0;32.24;712.1;0.0;66.0;2.8;0.0;23.45;9.1;81.0
2184;2023-04-02 01:00:00;3.02;2.4;6.3;8.9;18.0;51.0;29.52;711.6;0.0;70.0;2.8;0.0;22.71;7.2;87.0
2185;2023-04-02 02:00:00;3.02;2.4;6.1;8.7;17.0;47.0;28.59;711.0;0.0;74.0;2.7;0.0;22.15;8.6;60.0
2186;2023-04-02 03:00:00;3.05;2.4;7.4;10.0;12.0;44.0;28.82;710.6;0.0;78.0;2.8;0.0;21.43;8.8;42.0
2187;2023-04-02 04:00:00;3.03;2.4;5.9;8.5;12.0;47.0;27.73;710.4;0.0;80.0;2.6;0.0;21.05;7.0;47.0
2188;2023-04-02 05:00:00;3.03;2.3;5.3;7.8;12.0;52.0;25.95;710.2;0.0;81.0;2.6;0.0;20.91;6.8;61.0
2189;2023-04-02 06:00:00;3.01;2.4;5.1;7.7;;46.0;32.57;710.3;0.0;82.0;2.7;0.0;20.75;6.0;65.0
2190;2023-04-02 07:00:00;3.04;2.5;8.6;11.4;10.0;58.0;30.68;710.5;0.0;82.0;2.7;0.001;20.72;4.0;55.0
2191;2023-04-02 08:00:00;3.09;4.4;12.4;17.0;7.0;51.0;34.21;710.7;0.0;82.0;2.6;0.022;20.78;5.4;63.0
2192;2023-04-02 09:00:00;3.13;6.8;12.0;19.0;8.0;58.0;37.57;710.8;0.0;80.0;2.7;0.119;21.26;5.3;87.0
2193;2023-04-02 10:00:00;3.18;14.1;14.3;28.7;9.0;53.0;41.71;710.9;0.0;75.0;2.8;0.234;22.46;5.7;52.0
2194;2023-04-02 11:00:00;3.21;15.9;17.4;33.6;13.0;62.0;44.82;710.7;0.0;67.0;2.7;0.403;24.05;6.0;29.0
2195;2023-04-02 12:00:00;3.26;10.5;19.6;30.4;23.0;71.0;47.76;710.2;0.0;58.0;2.8;0.584;25.97;6.5;65.0
2196;2023-04-02 13:00:00;3.29;7.0;18.5;25.7;39.0;76.0;51.64;709.6;0.0;56.0;2.9;0.704;26.67;9.0;48.0
2197;2023-04-02 14:00:00;3.23;4.1;14.2;18.6;56.0;76.0;48.7;708.8;0.0;52.0;3.0;0.69;27.59;10.0;69.0
2198;2023-04-02 15:00:00;3.2;3.1;10.4;13.7;63.0;75.0;44.69;708.0;0.0;50.0;3.1;0.586;28.11;11.0;58.0
2199;2023-04-02 16:00:00;3.16;3.0;8.7;12.0;53.0;67.0;39.69;707.3;0.0;48.0;3.0;0.503;29.08;11.8;48.0
2200;2023-04-02 17:00:00;3.1;2.9;7.2;10.3;43.0;69.0;33.6;707.0;0.0;45.0;3.0;0.323;29.92;11.3;84.0
2201;2023-04-02 18:00:00;3.04;2.5;5.8;8.5;40.0;58.0;30.66;707.0;0.0;42.0;;0.146;30.0;11.1;111.0
2202;2023-04-02 19:00:00;3.06;2.4;6.9;9.5;33.0;45.0;30.62;707.2;0.0;47.0;2.8;0.023;28.41;9.6;99.0
2203;2023-04-02 20:00:00;3.1;2.4;7.8;10.4;27.0;50.0;34.58;707.4;0.0;52.0;2.9;0.0;27.37;8.9;85.0
2204;2023-04-02 21:00:00;3.19;2.5;12.1;14.7;22.0;55.0;36.58;707.7;0.0;53.0;2.8;0.0;27.04;6.2;82.0
2205;2023-04-02 22:00:00;3.24;2.5;15.7;18.4;17.0;50.0;39.62;707.9;0.0;54.0;2.8;0.0;26.42;4.0;49.0
2206;2023-04-02 23:00:00;3.23;2.6;15.8;18.5;17.0;58.0;37.95;707.8;0.0;54.0;;0.0;26.0;5.0;320.0
2207;2023-04-03 00:00:00;3.09;2.6;9.9;12.8;22.0;54.0;;707.7;0.0;52.0;2.7;0.0;25.61;3.5;232.0
2208;2023-04-03 01:00:00;3.28;2.8;20.8;23.7;10.0;54.0;35.06;707.5;0.0;57.0;2.8;0.0;24.37;3.6;230.0
2209;2023-04-03 02:00:00;3.34;4.2;23.4;27.9;5.0;58.0;38.85;707.3;0.0;64.0;2.8;0.0;23.8;4.0;7.0
2210;2023-04-03 03:00:00;3.26;6.9;21.5;28.7;3.0;83.0;45.47;707.0;0.0;69.0;2.9;0.0;22.49;1.9;237.0
2211;2023-04-03 04:00:00;3.25;9.6;20.0;29.9;3.0;75.0;43.37;706.7;0.0;72.0;2.8;0.0;21.92;2.2;291.0
2212;2023-04-03 05:00:00;3.35;8.7;19.5;28.4;3.0;72.0;44.07;706.6;0.0;74.0;2.9;0.0;21.45;2.2;249.0
2213;2023-04-03 06:00:00;3.37;10.3;18.7;29.4;;75.0;44.88;706.6;0.0;75.0;2.8;0.0;20.86;2.5;284.0
2214;2023-04-03 07:00:00;3.51;22.0;19.3;41.5;4.0;67.0;45.81;707.0;0.0;74.0;2.8;0.009;20.74;3.0;250.0
2215;2023-04-03 08:00:00;3.64;35.1;25.8;61.1;5.0;76.0;44.78;707.3;0.0;60.0;3.0;0.112;23.11;3.0;212.0
2216;2023-04-03 09:00:00;3.53;29.2;33.4;62.8;9.0;91.0;45.35;707.3;0.0;41.0;4.1;0.292;26.14;4.7;200.0
2217;2023-04-03 10:00:00;3.39;20.7;31.8;52.7;19.0;96.0;43.16;707.3;0.0;34.0;5.6;0.568;29.11;4.6;43.0
2218;2023-04-03 11:00:00;3.42;15.3;29.2;44.6;28.0;89.0;40.55;707.1;0.0;34.0;5.4;0.41;30.82;6.9;13.0
2219;2023-04-03 12:00:00;3.82;12.1;43.0;55.3;45.0;92.0;46.53;706.7;0.0;32.0;5.0;0.831;32.27;8.9;45.0
2220;2023-04-03 13:00:00;3.31;7.4;31.3;38.9;59.0;126.0;57.24;706.1;0.0;27.0;6.2;0.885;33.82;9.2;59.0
2221;2023-04-03 14:00:00;3.07;3.3;11.3;14.7;75.0;110.0;54.57;705.4;0.0;21.0;4.8;0.761;34.77;10.2;79.0
2222;2023-04-03 15:00:00;3.01;3.1;9.8;13.1;77.0;74.0;39.24;704.6;0.0;18.0;4.0;0.641;35.81;9.6;80.0
2223;2023-04-03 16:00:00;3.06;3.3;11.8;15.3;78.0;66.0;32.77;704.1;0.0;19.0;4.1;0.667;36.36;12.0;72.0
2224;2023-04-03 17:00:00;3.14;3.1;12.4;15.7;83.0;75.0;35.52;703.9;0.0;23.0;6.0;0.414;36.21;12.5;80.0
2225;2023-04-03 18:00:00;3.15;2.8;11.8;14.8;75.0;82.0;44.94;703.9;0.0;26.0;4.8;0.085;34.92;12.6;112.0
2226;2023-04-03 19:00:00;3.16;2.7;14.8;17.6;55.0;67.0;39.99;704.1;0.0;26.0;4.0;0.018;33.47;9.3;116.0
2227;2023-04-03 20:00:00;3.19;2.6;16.3;19.0;44.0;61.0;35.13;704.2;0.0;30.0;3.6;0.0;32.33;9.1;107.0
2228;2023-04-03 21:00:00;3.11;2.6;10.3;13.2;38.0;64.0;36.44;704.4;0.0;34.0;3.2;0.0;31.46;11.5;109.0
