Estacion,Fecha,Horas_Registradas,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RH,SO2,SR,TOUT,WDR,WSR,RAINF
CE,2023-01-24,24.0,1.57,9.425,18.695833333333333,28.337500000000006,15.791666666666666,68.04166666666667,,708.1083333333332,61.125,4.291666666666667,0.141125,17.137916666666666,133.83333333333334,7.274999999999999,0.0
CE,2023-01-25,24.0,1.4070833333333332,8.308333333333332,20.4875,29.008333333333336,25.125,59.375,11.79125,714.4791666666666,30.083333333333332,5.0875,0.15770833333333334,13.995833333333332,72.45833333333333,8.258333333333333,0.0
CE,2023-01-26,24.0,1.3904166666666666,4.740909090909091,15.879166666666668,20.625,27.0,44.666666666666664,13.446666666666667,718.1041666666666,47.541666666666664,4.2272727272727275,0.03279166666666667,10.209583333333333,80.91666666666667,9.2,0.0
CE,2023-01-27,24.0,1.6462500000000002,12.365,23.92083333333333,34.82916666666667,14.476190476190476,64.125,35.965833333333336,716.8166666666666,64.08333333333333,4.3875,0.07479166666666666,9.614583333333334,60.666666666666664,6.4375,0.0
CE,2023-01-28,24.0,2.24375,29.14166666666667,48.98749999999999,78.3125,12.666666666666666,129.91666666666666,80.68374999999999,712.0916666666667,56.75,5.8500000000000005,0.11612499999999999,14.13791666666667,180.54166666666666,3.4416666666666664,0.0
CE,2023-01-29,24.0,2.067083333333333,11.620833333333332,37.25,49.0625,,118.79166666666667,63.26166666666668,710.5333333333334,42.833333333333336,10.483333333333333,0.14479166666666668,21.003333333333334,179.0,6.079166666666667,0.0
CE,2023-01-30,24.0,1.8116666666666668,14.604166666666666,25.745833333333334,40.55833333333334,14.75,76.625,24.724166666666665,711.5916666666666,56.0,7.5874999999999995,0.14466666666666667,20.71666666666667,136.75,8.395833333333334,0.0
CE,2023-01-31,24.0,1.6054166666666667,24.3,12.458333333333334,37.041666666666664,,39.541666666666664,17.668333333333333,714.2249999999999,85.82608695652173,3.25,0.021083333333333332,8.325833333333334,42.416666666666664,7.6000000000000005,0.0
CE,2023-02-01,24.0,1.6330434782608694,21.713043478260868,17.33913043478261,39.313043478260866,4.684210526315789,56.47826086956522,28.438260869565216,715.704347826087,83.15,3.104761904761905,0.03052173913043478,4.906086956521739,47.52173913043478,6.043478260869565,0.0
CE,2023-02-02,24.0,1.825,24.329166666666666,22.40416666666667,46.96666666666667,8.05,69.41666666666667,33.76333333333333,716.4791666666666,72.875,3.9136363636363636,0.10391666666666666,8.405833333333332,78.25,4.4375,0.0
CE,2023-02-03,24.0,1.6695833333333334,17.162499999999998,18.529166666666665,35.9125,22.0,52.083333333333336,18.791666666666668,721.4791666666666,52.541666666666664,3.783333333333333,0.17004166666666667,11.967083333333335,118.91666666666667,6.541666666666667,0.0
CE,2023-02-04,24.0,1.6329166666666666,10.616666666666665,22.099999999999998,32.925,20.458333333333332,53.666666666666664,24.84958333333333,718.1541666666666,54.083333333333336,4.523809523809524,0.16724999999999998,12.47375,144.2608695652174,5.758333333333333,0.0
CE,2023-02-05,24.0,1.7741666666666667,8.583333333333334,28.416666666666668,37.204166666666666,27.227272727272727,69.0,36.21333333333333,715.2916666666666,42.916666666666664,8.108333333333334,0.17529166666666665,17.62375,175.625,5.470833333333332,0.0
CE,2023-02-06,24.0,1.8337500000000002,12.045833333333334,25.4875,37.737500000000004,21.25,75.70833333333333,37.327916666666674,711.0458333333332,50.791666666666664,6.583333333333333,0.16966666666666666,18.989166666666666,161.75,5.595833333333332,0.0
CE,2023-02-07,24.0,1.9941666666666666,16.57826086956522,28.86666666666667,45.10833333333333,21.416666666666668,90.08333333333333,35.20375000000001,708.6416666666668,53.5,9.286956521739132,0.149625,20.399583333333336,152.875,6.245833333333334,0.0
CE,2023-02-08,24.0,1.6537499999999998,7.636363636363637,17.041666666666668,24.5,20.041666666666668,69.70833333333333,15.861249999999998,712.5416666666666,49.333333333333336,4.904166666666666,0.14045833333333332,18.389166666666668,61.458333333333336,8.674999999999999,0.0
CE,2023-02-09,24.0,1.5825000000000002,7.340909090909091,11.958333333333334,19.133333333333333,27.458333333333332,51.25,12.214583333333332,713.4208333333332,41.75,3.595652173913043,0.15520833333333334,18.107083333333335,80.91666666666667,8.433333333333334,0.0
CE,2023-02-10,24.0,1.5641666666666667,4.445833333333334,15.645833333333334,20.28333333333333,23.0,76.83333333333333,11.799166666666665,717.6374999999999,37.666666666666664,3.4,0.11633333333333334,14.055000000000001,61.458333333333336,9.004166666666668,0.0
CE,2023-02-11,23.0,1.5495652173913042,8.504761904761905,21.052173913043482,29.19130434782609,28.652173913043477,56.130434782608695,16.97739130434783,719.0956521739131,26.17391304347826,6.056521739130435,0.18265217391304353,11.570434782608693,83.82608695652173,7.552173913043479,0.0
CE,2023-02-12,24.0,1.5983333333333334,6.185714285714285,16.529166666666665,22.420833333333334,30.166666666666668,46.958333333333336,14.836666666666668,714.5749999999998,27.625,4.970833333333333,0.15733333333333333,14.448333333333332,70.04166666666667,7.075,0.0
CE,2023-02-13,24.0,1.98125,18.025,28.087500000000002,46.34166666666667,21.708333333333332,78.83333333333333,,709.4625000000001,44.5,5.826086956521739,0.15745833333333334,16.94333333333333,168.41666666666666,6.604166666666667,0.0
CE,2023-02-14,24.0,1.81375,12.7,19.73333333333333,32.270833333333336,22.416666666666668,73.08333333333333,,706.225,42.083333333333336,5.304545454545454,0.18504166666666666,22.067083333333333,188.125,8.145833333333334,0.0
CE,2023-02-15,24.0,1.8870833333333332,9.704347826086956,30.274999999999995,39.88333333333333,27.166666666666668,86.45833333333333,,706.2958333333332,24.916666666666668,6.8478260869565215,0.1877916666666667,24.635,163.16666666666666,6.179166666666667,0.0
CE,2023-02-16,24.0,1.6466666666666665,5.329166666666667,22.995833333333337,28.520833333333332,23.708333333333332,126.8695652173913,23.20875,711.2416666666667,18.25,4.529166666666667,0.16595833333333335,18.23,100.33333333333333,10.4125,0.0
CE,2023-02-17,24.0,1.4870833333333335,5.436842105263158,10.745833333333332,15.779166666666669,30.708333333333332,47.041666666666664,7.9624999999999995,720.3416666666666,19.333333333333332,3.879166666666667,0.16658333333333333,10.83875,70.75,10.458333333333334,0.0
CE,2023-02-18,24.0,1.4634782608695653,5.029999999999999,14.743478260869566,19.617391304347827,30.130434782608695,42.5,,718.6478260869566,22.52173913043478,4.045454545454546,0.182625,10.862608695652174,56.608695652173914,7.139130434782608,0.0
CE,2023-02-19,24.0,1.4329166666666666,6.016666666666667,25.96666666666667,32.19583333333333,27.833333333333332,73.04166666666667,33.16375,715.0541666666667,27.083333333333332,9.516666666666667,0.19116666666666668,16.3475,151.54166666666666,5.491666666666667,0.0
CE,2023-02-20,24.0,1.7320833333333334,9.616666666666665,27.183333333333337,37.0,30.125,83.125,28.437916666666666,712.7000000000002,48.375,5.5874999999999995,0.182125,21.15875,156.625,5.137499999999999,0.0
CE,2023-02-21,24.0,1.9120833333333334,14.021739130434783,30.370833333333337,44.13333333333333,34.25,92.875,35.15875,706.9125,44.708333333333336,5.695833333333333,0.17829166666666665,23.474166666666665,146.5,6.1125,0.0
CE,2023-02-22,24.0,1.6243478260869566,13.421739130434782,21.17391304347826,34.800000000000004,26.818181818181817,97.6086956521739,20.999130434782607,704.6043478260868,29.73913043478261,3.8227272727272723,0.1865416666666667,26.88913043478261,180.08695652173913,6.982608695652174,0.0
CE,2023-02-23,24.0,1.58125,8.387500000000001,26.558333333333337,35.1375,22.416666666666668,90.79166666666667,19.037499999999998,709.1375000000002,20.25,6.229166666666667,0.16283333333333336,27.27416666666667,169.83333333333334,7.529166666666666,0.0
CE,2023-02-24,24.0,1.8845833333333335,8.245454545454546,23.304166666666664,31.308333333333337,24.75,85.29166666666667,31.80916666666667,712.475,49.166666666666664,5.025,0.133875,24.382499999999997,109.16666666666667,7.716666666666666,0.0
CE,2023-02-25,24.0,1.6370833333333337,4.208695652173914,9.441666666666666,13.816666666666668,18.25,58.125,25.556250000000002,713.2666666666668,64.5,3.3619047619047615,0.124125,22.697916666666668,72.45833333333333,10.3375,0.0
CE,2023-02-26,24.0,1.7387499999999998,4.318181818181818,9.8125,14.208333333333334,20.666666666666668,56.291666666666664,27.806250000000002,710.0750000000002,65.25,3.0952380952380953,0.14858333333333332,23.027083333333334,76.83333333333333,7.4875,0.0
CE,2023-02-27,24.0,1.8545833333333333,11.9125,19.479166666666668,31.608333333333334,22.625,95.79166666666667,27.906666666666666,708.2958333333332,39.666666666666664,4.3374999999999995,0.1875416666666667,25.929166666666664,141.45833333333334,8.033333333333333,0.0
CE,2023-02-28,24.0,1.8387499999999999,8.856521739130434,22.39166666666667,31.183333333333337,35.666666666666664,94.91666666666667,28.752083333333335,707.6125000000001,32.458333333333336,6.021739130434782,0.18191666666666664,27.22375,142.83333333333334,7.55,0.0
CE,2023-03-01,24.0,2.0834782608695654,13.882608695652175,27.395652173913046,41.5,33.714285714285715,97.78260869565217,34.78130434782609,705.8782608695652,40.52173913043478,4.1761904761904765,0.1908695652173913,29.0504347826087,147.6086956521739,6.02608695652174,0.0
CE,2023-03-02,24.0,1.9758333333333333,19.3,28.458333333333332,47.95000000000001,20.958333333333332,86.66666666666667,25.571739130434782,702.3583333333332,21.833333333333332,4.0874999999999995,0.17533333333333334,29.668333333333333,183.0,7.645833333333333,0.0
CE,2023-03-03,24.0,1.6554166666666668,4.591666666666667,16.133333333333333,20.90833333333333,37.958333333333336,166.7391304347826,32.37826086956522,706.6458333333334,12.583333333333334,4.5086956521739125,0.19899999999999998,21.778333333333332,100.29166666666667,10.508333333333333,0.0
CE,2023-03-04,24.0,1.8879166666666667,11.362499999999999,23.983333333333334,35.550000000000004,33.166666666666664,108.20833333333333,32.424166666666665,709.2958333333332,21.083333333333332,6.591666666666666,0.18575,21.485416666666666,140.66666666666666,7.979166666666667,0.0
CE,2023-03-05,24.0,1.9174999999999998,4.3500000000000005,15.620833333333332,20.183333333333334,35.833333333333336,67.125,26.107916666666668,710.9916666666667,50.541666666666664,4.5,0.192375,20.80875,58.916666666666664,7.345833333333334,0.0
CE,2023-03-06,24.0,2.061666666666667,7.95,18.1875,26.337500000000002,31.708333333333332,93.41666666666667,42.26083333333333,710.8333333333334,56.833333333333336,4.9523809523809526,0.18670833333333334,23.93083333333333,105.58333333333333,6.9375,0.0
CE,2023-03-07,24.0,2.0524999999999998,7.5249999999999995,16.279166666666665,24.020833333333332,25.666666666666668,91.45833333333333,48.50583333333333,709.9833333333332,59.666666666666664,3.536363636363636,0.174125,24.66333333333333,107.16666666666667,7.9375,0.0
CE,2023-03-08,24.0,2.0279166666666666,10.162500000000001,17.854166666666668,28.224999999999998,17.583333333333332,79.08333333333333,43.82125,710.475,62.541666666666664,3.6478260869565218,0.11516666666666668,22.819583333333338,47.708333333333336,7.8,0.0
CE,2023-03-09,24.0,,,,,,,,,,,,,,,
CE,2023-03-10,24.0,1.8099999999999998,8.700000000000001,15.020833333333334,23.95,19.869565217391305,67.95833333333333,35.38833333333333,711.3208333333332,58.541666666666664,4.075,0.12320833333333332,23.480833333333333,107.875,7.979166666666667,0.0
CE,2023-03-11,24.0,1.95375,8.083333333333334,20.483333333333334,28.7625,27.833333333333332,80.58333333333333,50.384166666666665,707.7916666666666,50.791666666666664,3.733333333333333,0.16520833333333335,25.453333333333333,137.875,5.883333333333333,0.0
CE,2023-03-12,24.0,1.745909090909091,6.461904761904761,17.772727272727273,24.236363636363638,24.818181818181817,73.19047619047619,30.338636363636365,707.195238095238,24.954545454545453,3.9545454545454546,0.12977272727272726,26.731363636363632,154.5909090909091,6.386363636363637,0.0
CE,2023-03-13,24.0,,,,,,,,,,,,,,,
CE,2023-03-14,24.0,2.0866666666666664,5.2875000000000005,14.108333333333334,19.616666666666664,20.291666666666668,34.458333333333336,14.115,713.8625000000001,79.54166666666667,2.62,0.06116666666666667,15.674999999999999,52.47826086956522,9.279166666666667,0.0
CE,2023-03-15,24.0,2.171666666666667,6.447619047619047,13.837499999999999,19.991666666666667,15.708333333333334,30.125,12.150416666666667,713.4083333333333,83.04166666666667,2.6571428571428575,0.03766666666666667,16.190416666666668,52.666666666666664,7.962500000000001,0.0
CE,2023-03-16,24.0,2.3205,10.389999999999999,17.869999999999997,28.47,26.05,64.4,32.977999999999994,707.71,59.95,2.811111111111112,0.24494999999999995,23.444000000000003,169.6,7.590000000000001,0.0
CE,2023-03-17,24.0,,,,,,,,,,,,,,,
CE,2023-03-18,24.0,2.0366666666666666,2.9380952380952383,10.0625,13.133333333333333,33.166666666666664,41.875,11.175416666666669,716.8000000000001,37.083333333333336,3.7624999999999997,0.14116666666666666,10.869166666666667,84.41666666666667,12.7125,0.0
CE,2023-03-19,24.0,2.170833333333333,3.0500000000000003,10.645833333333334,13.829166666666666,27.541666666666668,31.5,17.627083333333335,720.7083333333334,72.375,2.8,0.021125,5.017083333333334,58.375,9.258333333333333,0.0
CE,2023-03-20,24.0,2.3954166666666667,6.995833333333334,17.42083333333333,24.620833333333326,17.375,44.458333333333336,35.787368421052626,715.35,76.08333333333333,3.105,0.145875,8.724166666666667,97.125,5.425,0.0
CE,2023-03-21,24.0,2.7495833333333337,11.512499999999998,27.2,38.90833333333333,26.047619047619047,77.04166666666667,50.063478260869566,711.1208333333334,52.625,4.041666666666667,0.21524999999999997,19.178749999999997,160.75,6.091666666666666,0.0
CE,2023-03-22,24.0,2.550416666666667,10.045833333333333,20.3625,30.620833333333334,21.958333333333332,75.73913043478261,,710.9291666666668,57.125,3.704166666666666,0.21620833333333334,22.91541666666667,155.20833333333334,7.241666666666667,0.0
CE,2023-03-23,24.0,2.2083333333333335,6.554166666666667,17.575,24.358333333333334,23.0,73.875,,708.7708333333334,54.583333333333336,3.483333333333333,0.18295833333333333,25.3625,70.66666666666667,8.433333333333332,0.0
CE,2023-03-24,24.0,2.2449999999999997,14.341666666666669,19.025000000000002,33.59583333333333,21.666666666666668,95.41666666666667,28.272173913043478,706.5041666666666,36.333333333333336,4.01304347826087,0.24104166666666668,28.3425,208.79166666666666,10.4625,0.0
CE,2023-03-25,24.0,2.1391666666666667,4.608695652173913,15.795833333333334,20.516666666666666,33.166666666666664,60.916666666666664,17.879583333333333,708.6666666666666,22.791666666666668,3.625,0.23270833333333332,24.988333333333333,104.375,9.5875,0.0
CE,2023-03-26,24.0,2.3275,5.094444444444445,14.570833333333335,19.195833333333333,36.291666666666664,67.66666666666667,35.73083333333333,707.3375,41.208333333333336,4.656521739130435,0.18312499999999998,25.191666666666674,113.04166666666667,7.045833333333333,0.0
CE,2023-03-27,24.0,2.6733333333333333,5.878260869565217,15.016666666666666,20.95,19.5,66.52173913043478,39.40260869565218,709.0625,57.291666666666664,3.536363636363636,0.2081666666666667,24.78708333333333,90.58333333333333,8.549999999999999,0.0
CE,2023-03-28,24.0,2.9308333333333336,4.133333333333334,12.391666666666666,16.5125,17.043478260869566,55.875,28.726249999999997,714.2166666666667,74.91666666666667,2.8684210526315788,0.02679166666666667,18.640833333333333,54.833333333333336,9.120833333333334,0.0
CE,2023-03-29,24.0,3.061666666666667,5.663636363636364,23.77916666666667,29.379166666666663,19.666666666666668,48.0,31.132608695652173,714.4166666666666,80.66666666666667,3.186956521739131,0.02766666666666667,12.168333333333331,70.95833333333333,6.283333333333334,0.0
CE,2023-03-30,24.0,3.3962499999999998,16.191666666666666,30.39166666666667,46.77916666666667,11.045454545454545,73.08333333333333,51.31380952380953,710.3083333333334,75.20833333333333,3.534782608695653,0.11229166666666668,16.099999999999998,118.33333333333333,4.2875000000000005,0.0
CE,2023-03-31,24.0,3.6799999999999997,18.537499999999998,29.21666666666667,47.96666666666667,36.888888888888886,102.625,57.90041666666667,709.6791666666668,59.166666666666664,3.8434782608695657,0.19420833333333332,23.302916666666665,159.08333333333334,5.770833333333333,0.0
CE,2023-04-01,24.0,3.181304347826087,10.221739130434782,15.286956521739132,25.73478260869565,18.681818181818183,73.8695652173913,,712.4391304347827,63.17391304347826,3.1363636363636362,0.10633333333333334,23.784347826086954,104.1304347826087,7.373913043478261,0.0
CE,2023-04-02,24.0,3.1216666666666666,4.4125000000000005,10.408333333333333,15.0375,24.82608695652174,57.083333333333336,36.270833333333336,709.4041666666666,63.666666666666664,2.8000000000000003,0.18074999999999997,24.7625,76.95833333333333,7.679166666666667,0.0
CE,2023-04-03,24.0,3.2816666666666663,8.995833333333332,19.575,28.77916666666667,33.69565217391305,77.625,42.221304347826084,705.9708333333334,44.5,3.8375000000000004,0.23720833333333333,28.6575,132.5,6.9750000000000005,0.0
CE,2023-04-04,24.0,3.5824999999999996,14.3375,28.833333333333332,43.37083333333334,17.75,99.29166666666667,51.69083333333333,704.1999999999999,53.916666666666664,3.2521739130434786,0.11695833333333333,26.762083333333333,128.91666666666666,5.520833333333333,0.0
CE,2023-04-05,24.0,3.4512500000000004,15.891666666666666,25.212500000000002,41.3125,21.956521739130434,136.79166666666666,50.94166666666667,707.8541666666666,35.541666666666664,3.7,0.24216666666666664,26.211249999999996,137.08333333333334,9.387500000000001,0.0
CE,2023-04-06,24.0,3.2583333333333333,5.520833333333333,19.266666666666666,24.975000000000005,24.041666666666668,59.083333333333336,23.94333333333333,713.0541666666667,63.583333333333336,3.516666666666666,0.10262500000000001,15.0325,90.04166666666667,7.466666666666666,0.0
CE,2023-04-07,24.0,3.3312500000000003,4.908333333333334,19.40416666666667,24.52916666666667,14.208333333333334,46.166666666666664,20.136666666666667,713.9791666666666,72.79166666666667,3.540909090909091,0.046291666666666675,13.896250000000002,70.33333333333333,5.483333333333334,0.0
CE,2023-04-08,24.0,3.3366666666666664,7.375,15.887500000000001,23.47083333333333,12.708333333333334,44.875,29.372083333333332,714.1833333333334,81.04166666666667,3.261904761904762,0.08333333333333333,15.088333333333333,62.916666666666664,5.9125000000000005,0.0
CE,2023-04-09,24.0,3.2858333333333327,3.5727272727272723,11.220833333333333,14.9375,19.083333333333332,30.083333333333332,14.828333333333333,714.3249999999999,83.58333333333333,3.6130434782608694,0.064125,16.99416666666667,47.208333333333336,6.191666666666666,0.0
CE,2023-04-10,24.0,3.390416666666667,4.808333333333334,12.079166666666666,17.125,16.916666666666668,22.208333333333332,6.949545454545454,715.0125000000002,89.9,2.9555555555555553,0.058291666666666665,17.76125,56.833333333333336,7.925,0.0
CE,2023-04-11,24.0,3.3645833333333335,5.782608695652174,12.891666666666666,18.737499999999997,26.416666666666668,42.0,21.877916666666668,715.1958333333332,71.41666666666667,3.8333333333333335,0.20145833333333338,19.66208333333333,106.08333333333333,7.020833333333333,0.0
CE,2023-04-12,24.0,3.3033333333333332,4.65,12.5625,17.008333333333333,33.75,44.708333333333336,21.757916666666663,712.0166666666668,57.291666666666664,3.2954545454545454,0.27495833333333336,20.714583333333334,111.45833333333333,8.512500000000001,0.0
CE,2023-04-13,24.0,3.396666666666667,5.7105263157894735,13.899999999999999,19.166666666666668,28.958333333333332,55.125,24.339583333333334,707.7416666666668,61.041666666666664,3.760869565217391,0.23600000000000002,20.771666666666665,106.70833333333333,9.15,0.0
CE,2023-04-14,24.0,3.637916666666667,9.025,25.22083333333333,34.458333333333336,22.875,73.16666666666667,28.110416666666666,706.4250000000001,49.833333333333336,4.8549999999999995,0.163875,24.943750000000005,134.83333333333334,6.129166666666666,0.0
CE,2023-04-15,24.0,3.3754166666666663,8.020833333333334,18.533333333333335,26.775000000000002,19.5,59.333333333333336,17.307083333333335,708.9458333333333,22.375,4.161904761904761,0.2965,28.69666666666667,245.0,8.816666666666668,0.0
CE,2023-04-16,24.0,3.391666666666667,4.714285714285714,11.866666666666667,16.495833333333334,29.583333333333332,46.208333333333336,18.0475,714.7041666666668,47.291666666666664,3.5136363636363637,0.14745833333333333,21.8,119.0,10.612499999999999,0.0
CE,2023-04-17,24.0,3.453333333333333,4.404761904761905,13.170833333333334,17.520833333333332,27.791666666666668,58.333333333333336,25.493478260869562,712.0833333333334,69.04166666666667,3.3315789473684214,0.083625,18.93125,82.375,9.170833333333333,0.0
CE,2023-04-18,24.0,3.5283333333333338,4.340000000000001,11.270833333333334,15.479166666666666,34.125,50.041666666666664,28.089166666666667,708.0375,67.625,,0.24908333333333332,22.499166666666664,81.04166666666667,8.487499999999999,0.0
CE,2023-04-19,24.0,3.532916666666667,5.223809523809524,10.358333333333333,15.416666666666666,26.083333333333332,53.708333333333336,27.49166666666667,707.975,68.08333333333333,3.052380952380952,0.24645833333333333,24.1975,61.791666666666664,9.6,0.0
CE,2023-04-20,24.0,3.5820833333333333,4.47,11.216666666666669,15.508333333333333,30.583333333333332,65.54166666666667,33.54083333333333,708.75,65.16666666666667,2.8555555555555556,0.19641666666666666,25.160833333333333,70.45833333333333,8.0125,0.0
CE,2023-04-21,24.0,3.5933333333333337,4.958333333333333,12.920833333333334,18.079166666666666,25.958333333333332,75.125,35.61875,709.7541666666666,54.083333333333336,3.1478260869565218,0.23425000000000004,27.145833333333332,124.66666666666667,8.029166666666667,0.0
CE,2023-04-22,24.0,3.567083333333333,4.043478260869565,13.670833333333334,17.8375,24.041666666666668,54.5,27.81041666666667,708.6750000000001,63.875,3.3333333333333335,0.17695833333333333,23.13875,101.45833333333333,9.304166666666667,0.0
CE,2023-04-23,24.0,3.611666666666667,2.9250000000000003,12.0625,15.191666666666665,20.125,56.541666666666664,24.96608695652174,708.3666666666668,68.5,3.0444444444444443,0.12545833333333334,20.66625,106.91666666666667,8.445833333333333,0.0
CE,2023-04-24,24.0,2.2633333333333336,5.0249999999999995,14.908333333333333,20.166666666666668,18.416666666666668,36.333333333333336,21.79304347826087,711.5958333333333,80.41666666666667,3.143478260869565,0.058125,14.582916666666668,45.916666666666664,8.720833333333333,0.0
CE,2023-04-25,24.0,0.5741666666666666,5.120833333333334,15.300000000000002,20.625,24.166666666666668,45.291666666666664,22.839130434782607,708.7374999999998,67.29166666666667,3.3650000000000007,0.24787499999999998,19.950833333333332,81.79166666666667,7.329166666666667,0.0
CE,2023-04-26,24.0,0.7374999999999999,7.4375,19.433333333333334,27.070833333333336,30.958333333333332,70.75,29.549166666666668,707.0500000000001,61.5,3.8272727272727267,0.20154166666666665,23.354583333333334,146.83333333333334,6.0249999999999995,0.0
CE,2023-04-27,24.0,0.6695833333333333,6.216666666666666,14.833333333333334,21.291666666666668,24.125,66.41666666666667,27.80583333333333,708.1125000000001,59.708333333333336,3.295833333333333,0.18633333333333335,24.672083333333333,108.70833333333333,8.645833333333334,0.0
CE,2023-04-28,24.0,0.7612500000000001,6.433333333333333,18.2625,24.366666666666664,27.833333333333332,59.375,24.47,706.9833333333332,61.541666666666664,3.409090909090909,0.21466666666666667,25.21375,116.58333333333333,7.383333333333333,0.0
CE,2023-04-29,24.0,0.34041666666666676,3.116666666666667,8.379166666666668,11.729166666666666,36.0,73.125,14.275416666666665,713.0749999999999,26.708333333333332,3.29,0.30874999999999997,22.692916666666665,197.04166666666666,10.791666666666666,0.0
CE,2023-04-30,24.0,0.5595833333333333,3.622727272727272,14.066666666666668,17.808333333333334,37.916666666666664,49.541666666666664,16.769166666666667,711.25,22.458333333333332,4.575,0.313,24.262083333333333,140.0,7.733333333333332,0.0
CE,2023-05-01,24.0,0.6030434782608696,4.763636363636364,17.313043478260873,22.195652173913043,38.56521739130435,58.608695652173914,21.19,707.1347826086956,32.47826086956522,4.986363636363636,0.2907083333333333,26.608695652173914,129.7391304347826,8.421739130434782,0.0
CE,2023-05-02,24.0,0.6975000000000001,4.329166666666667,14.175000000000002,18.729166666666668,29.416666666666668,63.625,31.01739130434783,707.6,62.916666666666664,3.8333333333333335,0.20475,23.403333333333336,67.16666666666667,8.9625,0.0
CE,2023-05-03,24.0,0.6570833333333334,3.4958333333333336,7.679166666666667,11.429166666666667,23.916666666666668,50.75,27.154583333333335,709.3416666666666,69.45833333333333,2.973684210526316,0.19308333333333336,24.21541666666667,76.79166666666667,10.866666666666667,0.0
CE,2023-05-04,24.0,0.8275,5.885714285714285,12.875,18.520833333333332,23.166666666666668,69.08695652173913,41.20249999999999,709.1458333333334,71.375,2.978947368421052,0.12204166666666667,24.324583333333337,75.79166666666667,7.95,0.0
CE,2023-05-05,24.0,0.8304166666666667,5.420833333333333,15.233333333333334,20.887500000000003,22.5,66.66666666666667,39.39125000000001,709.3541666666666,56.958333333333336,,0.20404166666666668,27.33,132.79166666666666,7.3875,0.0
CE,2023-05-06,24.0,1.0016666666666667,9.240909090909092,22.662499999999998,31.570833333333336,30.041666666666668,91.79166666666667,52.058749999999996,709.0041666666666,52.208333333333336,3.305263157894737,0.16483333333333333,28.204583333333332,117.41666666666667,6.545833333333334,0.0
CE,2023-05-07,24.0,0.8933333333333332,4.80952380952381,15.120833333333332,19.85833333333333,25.875,78.58333333333333,53.907916666666665,709.5374999999999,59.083333333333336,3.0478260869565217,0.17820833333333333,27.047500000000003,73.66666666666667,7.412499999999999,0.0
CE,2023-05-08,24.0,0.8333333333333334,5.215,13.791666666666666,18.75,25.083333333333332,64.75,37.314166666666665,709.3458333333334,65.625,3.125,0.18825,25.164583333333336,68.125,8.416666666666666,0.0
CE,2023-05-09,24.0,0.8337499999999999,4.257142857142857,14.595833333333331,18.837500000000002,30.708333333333332,55.291666666666664,31.93041666666667,709.1833333333333,64.70833333333333,3.3391304347826085,0.20983333333333332,24.069999999999997,126.0,7.454166666666666,0.0
CE,2023-05-10,24.0,0.8875000000000001,5.921052631578948,13.791666666666666,19.154166666666665,39.666666666666664,52.125,24.433750000000003,707.8041666666668,55.458333333333336,3.4782608695652173,0.202875,25.85875,83.45833333333333,8.362499999999999,0.0
CE,2023-05-11,24.0,0.9108333333333333,4.554166666666667,15.462499999999999,20.220833333333335,41.458333333333336,71.04166666666667,39.78583333333333,706.6583333333333,56.208333333333336,3.491666666666667,0.2717083333333334,27.268333333333334,86.625,8.775,0.0
CE,2023-05-12,24.0,0.91375,3.2833333333333337,10.129166666666668,13.641666666666666,23.333333333333332,72.08333333333333,46.68375,707.0125000000002,71.58333333333333,3.016666666666666,0.09249999999999999,25.06583333333333,55.875,9.625,0.0
CE,2023-05-13,24.0,0.9058333333333334,2.766666666666667,16.591666666666665,19.554166666666667,27.217391304347824,39.25,21.762608695652172,709.975,77.16666666666667,3.029166666666667,0.062875,20.339166666666667,144.20833333333334,7.120833333333334,0.0
CE,2023-05-14,24.0,0.8366666666666666,2.638095238095238,10.920833333333334,13.716666666666667,29.666666666666668,29.541666666666668,14.750434782608695,713.4333333333333,77.25,3.045833333333333,0.03829166666666667,19.705416666666668,124.20833333333333,4.816666666666666,0.0
CE,2023-05-15,24.0,0.9345833333333333,5.462500000000001,18.52916666666667,24.2,29.833333333333332,43.75,18.927083333333332,714.3583333333332,63.416666666666664,3.508333333333333,0.275125,22.48,147.66666666666666,6.954166666666667,0.0
CE,2023-05-16,24.0,0.9075000000000001,5.913636363636363,18.145833333333332,23.958333333333332,31.833333333333332,47.0,20.210833333333333,712.8708333333334,61.708333333333336,3.495833333333333,0.232375,23.16,103.58333333333333,6.229166666666667,0.0
CE,2023-05-17,24.0,1.0120833333333332,5.829166666666666,21.270833333333332,27.291666666666668,39.708333333333336,67.79166666666667,30.397916666666664,710.0958333333334,56.5,3.7000000000000006,0.24349999999999997,25.34958333333333,93.66666666666667,7.195833333333333,0.0
CE,2023-05-18,24.0,1.0520833333333333,6.716666666666666,21.283333333333335,28.208333333333332,25.083333333333332,54.125,23.150000000000002,710.1750000000001,65.20833333333333,3.533333333333333,0.15966666666666665,23.727500000000003,88.33333333333333,6.5125,0.0
CE,2023-05-19,24.0,1.0479166666666666,5.817391304347827,19.5625,25.441666666666663,33.041666666666664,61.416666666666664,30.704583333333332,711.5416666666666,57.416666666666664,3.65,0.236625,26.57166666666667,114.66666666666667,7.233333333333333,0.0
